"aveSalary","R","SPSS","Excel","Python","MATLAB","Java","SQL","SAS","Stata","EViews","Spark","Hadoop","area","compVar","compScale","academic","exp","induCate"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","1000-5000人","中专",2,"服装/纺织/皮革"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",3,"制药/生物工程"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","10000人以上","大专",0,"服装/纺织/皮革"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"国企","500-1000人","本科",1,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","大专",1,"互联网/电子商务"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",2,"批发/零售"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"上市公司","10000人以上","大专",3,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","少于50人","大专",0,"批发/零售"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",2,"仪器仪表/工业自动化"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","少于50人","大专",1,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",3,"石油/化工/矿产/地质"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",5,"电子技术/半导体/集成电路"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","高中",2,"金融/投资/证券"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","1000-5000人","本科",1,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"上市公司","50-500人","大专",2,"制药/生物工程"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",2,"环保"
5249.5,0,0,0,0,0,1,0,0,0,0,0,0,0,"民营公司","50-500人","无",3,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",2,"影视/媒体/艺术/文化传播"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","本科",5,"金融/投资/证券"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",0,"教育/培训/院校"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"外资","50-500人","本科",3,"汽车及零配件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"合资","500-1000人","无",0,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,0,"民营公司","10000人以上","本科",3,"交通/运输/物流"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","10000人以上","本科",3,"交通/运输/物流"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","1000-5000人","大专",2,"通信/电信运营、增值服务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",2,"多元化业务集团公司"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","无",0,"计算机软件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","1000-5000人","大专",0,"多元化业务集团公司"
5249.5,1,1,1,0,0,0,0,1,0,0,0,0,0,"民营公司","10000人以上","大专",2,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","10000人以上","大专",1,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","10000人以上","大专",3,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","中专",1,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"国企","1000-5000人","大专",0,"政府/公共事业"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"国企","1000-5000人","大专",0,"政府/公共事业"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"国企","1000-5000人","大专",0,"政府/公共事业"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","大专",1,"批发/零售"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",1,"教育/培训/院校"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","1000-5000人","本科",1,"电子技术/半导体/集成电路"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","无",2,"服装/纺织/皮革"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","1000-5000人","中专",0,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","1000-5000人","中专",0,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","1000-5000人","中专",0,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","少于50人","大专",0,"家居/室内设计/装潢"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","大专",1,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","大专",2,"通信/电信运营、增值服务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","无",1,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",1,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","无",0,"多元化业务集团公司"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","少于50人","无",0,"计算机软件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","高中",0,"房地产"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","10000人以上","无",0,"房地产"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","少于50人","无",1,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","无",5,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","无",3,"计算机软件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",0,"计算机服务(系统、数据服务、维修)"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","大专",2,"服装/纺织/皮革"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",3,"房地产"
5249.5,0,0,0,0,0,1,1,0,0,0,0,0,0,"民营公司","50-500人","本科",1,"通信/电信/网络设备"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"国企","1000-5000人","大专",0,"政府/公共事业"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",1,"计算机软件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"合资","1000-5000人","无",2,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","少于50人","大专",3,"计算机软件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"外资","1000-5000人","无",0,"金融/投资/证券"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","硕士",0,"医疗/护理/卫生"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","硕士",1,"制药/生物工程"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","无",3,"批发/零售"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","大专",1,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"国企","500-1000人","大专",2,"制药/生物工程"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",0,"电子技术/半导体/集成电路"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","1000-5000人","大专",5,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"合资","500-1000人","大专",1,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"上市公司","50-500人","本科",2,"娱乐/休闲/体育"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","少于50人","本科",3,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"国企","1000-5000人","大专",0,"政府/公共事业"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"国企","1000-5000人","大专",0,"政府/公共事业"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"国企","1000-5000人","大专",0,"政府/公共事业"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"外资","1000-5000人","无",0,"金融/投资/证券"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",2,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"合资","500-1000人","大专",1,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"合资","500-1000人","大专",1,"互联网/电子商务"
5249.5,1,1,1,1,0,1,1,1,0,0,0,0,0,"民营公司","50-500人","大专",2,"计算机服务(系统、数据服务、维修)"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",0,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"上市公司","1000-5000人","大专",1,"计算机软件"
5249.5,0,0,1,0,0,0,1,0,0,0,0,0,0,"民营公司","50-500人","本科",3,"教育/培训/院校"
5249.5,0,0,0,1,1,1,0,0,0,0,0,0,0,"民营公司","50-500人","本科",0,"金融/投资/证券"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","本科",0,"房地产"
5249.5,1,1,0,0,0,0,1,1,0,0,0,0,0,"民营公司","50-500人","本科",1,"学术/科研"
5249.5,0,1,1,0,1,0,1,1,0,0,0,0,0,"合资","500-1000人","本科",1,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",0,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",0,"制药/生物工程"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",3,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","少于50人","中专",0,"金融/投资/证券"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","少于50人","大专",3,"医疗设备/器械"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",0,"家居/室内设计/装潢"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",2,"医疗/护理/卫生"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","高中",0,"教育/培训/院校"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"上市公司","50-500人","本科",0,"文字媒体/出版"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"创业公司","少于50人","无",2,"计算机软件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",2,"专业服务(咨询、人力资源、财会)"
5249.5,0,0,0,0,0,1,0,0,0,0,0,0,0,"民营公司","50-500人","大专",2,"计算机软件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","大专",2,"服装/纺织/皮革"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",0,"交通/运输/物流"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","少于50人","大专",0,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","无",0,"生活服务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"外资","1000-5000人","大专",3,"批发/零售"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","无",2,"互联网/电子商务"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,0,"民营公司","1000-5000人","大专",2,"广告"
5249.5,1,0,0,0,0,1,0,0,0,0,0,0,0,"民营公司","50-500人","大专",2,"通信/电信运营、增值服务"
5249.5,0,0,0,0,0,1,0,0,0,0,0,0,0,"上市公司","500-1000人","无",2,"计算机软件"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,0,"上市公司","500-1000人","大专",3,"服装/纺织/皮革"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",2,"制药/生物工程"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",2,"金融/投资/证券"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",0,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",3,"制药/生物工程"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","无",1,"金融/投资/证券"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","本科",1,"教育/培训/院校"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","中专",2,"房地产"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"国企","50-500人","无",3,"通信/电信/网络设备"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","1000-5000人","大专",5,"医疗/护理/卫生"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","高中",1,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"外资","50-500人","无",2,"贸易/进出口"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"国企","50-500人","本科",3,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","10000人以上","大专",2,"服装/纺织/皮革"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","无",0,"计算机软件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",2,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",0,"医疗/护理/卫生"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",0,"家具/家电/玩具/礼品"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","5000-10000人","本科",5,"新能源"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","少于50人","中专",0,"家居/室内设计/装潢"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",2,"医疗/护理/卫生"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"上市公司","500-1000人","大专",1,"汽车及零配件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","10000人以上","大专",3,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"上市公司","50-500人","无",2,"电子技术/半导体/集成电路"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,0,"民营公司","10000人以上","本科",2,"汽车及零配件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","无",0,"互联网/电子商务"
5249.5,0,0,0,0,0,1,0,0,0,0,0,0,0,"民营公司","少于50人","本科",0,"计算机软件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",3,"教育/培训/院校"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",3,"娱乐/休闲/体育"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",0,"金融/投资/证券"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",3,"教育/培训/院校"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,0,"国企","50-500人","本科",0,"房地产"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",3,"教育/培训/院校"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"合资","50-500人","大专",1,"金融/投资/证券"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","无",3,"贸易/进出口"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","少于50人","大专",0,"建筑/建材/工程"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"上市公司","5000-10000人","大专",3,"服装/纺织/皮革"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",0,"教育/培训/院校"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",0,"家具/家电/玩具/礼品"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","500-1000人","大专",2,"贸易/进出口"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"合资","1000-5000人","本科",2,"计算机软件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",2,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",0,"多元化业务集团公司"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","无",1,"房地产"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","少于50人","大专",1,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"外资","10000人以上","大专",3,"外包服务"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"合资","500-1000人","无",0,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"计算机软件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"互联网/电子商务"
5249.5,0,0,0,1,0,0,1,0,0,0,0,0,1,"民营公司","少于50人","本科",0,"计算机软件"
5249.5,0,0,1,0,0,0,1,0,0,0,0,0,1,"国企","500-1000人","本科",0,"金融/投资/证券"
5249.5,0,0,1,0,0,0,1,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","大专",1,"服装/纺织/皮革"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"国企","50-500人","大专",0,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","中专",0,"医疗设备/器械"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"合资","5000-10000人","本科",0,"中介服务"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",1,"金融/投资/证券"
5249.5,0,1,0,0,0,0,0,1,0,0,0,0,1,"民营公司","少于50人","本科",0,"制药/生物工程"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","硕士",0,"互联网/电子商务"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","无",0,"计算机软件"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","本科",0,"专业服务(咨询、人力资源、财会)"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"计算机软件"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","大专",1,"金融/投资/证券"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"金融/投资/证券"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","10000人以上","本科",3,"交通/运输/物流"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","500-1000人","本科",0,"金融/投资/证券"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",2,"金融/投资/证券"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","10000人以上","本科",0,"互联网/电子商务"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"计算机软件"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",1,"互联网/电子商务"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",2,"通信/电信/网络设备"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",0,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",0,"建筑/建材/工程"
5249.5,0,1,1,0,0,0,0,1,0,0,0,0,1,"民营公司","10000人以上","本科",2,"快速消费品(食品、饮料、化妆品)"
5249.5,0,1,1,0,0,0,0,1,0,0,0,0,1,"民营公司","50-500人","大专",1,"互联网/电子商务"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",1,"金融/投资/证券"
5249.5,0,1,0,0,0,0,1,1,0,0,0,0,1,"民营公司","50-500人","本科",1,"互联网/电子商务"
5249.5,0,1,0,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","无",2,"金融/投资/证券"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","大专",1,"金融/投资/证券"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"金融/投资/证券"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","本科",0,"金融/投资/证券"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",2,"影视/媒体/艺术/文化传播"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"服装/纺织/皮革"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","无",2,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,1,0,0,0,1,0,0,0,0,0,1,"外资","50-500人","本科",3,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",2,"专业服务(咨询、人力资源、财会)"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","10000人以上","本科",0,"服装/纺织/皮革"
5249.5,0,0,1,0,0,0,1,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"制药/生物工程"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","大专",0,"会计/审计"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",1,"互联网/电子商务"
5249.5,1,0,0,1,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"制药/生物工程"
5249.5,0,1,1,0,0,0,0,1,0,0,0,0,1,"外资","10000人以上","大专",2,"批发/零售"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","10000人以上","大专",0,"互联网/电子商务"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","大专",0,"互联网/电子商务"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","大专",1,"制药/生物工程"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","无",0,"互联网/电子商务"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","高中",2,"家居/室内设计/装潢"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","高中",2,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","无",0,"互联网/电子商务"
5249.5,0,0,0,1,0,0,1,0,0,0,0,0,1,"合资","少于50人","本科",0,"计算机软件"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","中专",0,"公关/市场推广/会展"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","5000-10000人","无",0,"办公用品及设备"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",2,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",3,"互联网/电子商务"
5249.5,0,0,1,0,0,0,1,0,0,0,0,0,1,"合资","50-500人","本科",1,"通信/电信/网络设备"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"合资","5000-10000人","本科",0,"互联网/电子商务"
5249.5,0,0,1,0,0,0,1,0,0,0,0,0,1,"民营公司","50-500人","无",0,"办公用品及设备"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","500-1000人","本科",3,"多元化业务集团公司"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","中专",1,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"计算机软件"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"国企","50-500人","无",0,"通信/电信运营、增值服务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","无",3,"金融/投资/证券"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",2,"交通/运输/物流"
5249.5,0,0,1,0,0,0,1,0,0,0,0,0,1,"外资","10000人以上","无",0,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,0,1,0,0,0,0,0,0,0,1,1,"民营公司","500-1000人","大专",1,"交通/运输/物流"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","本科",1,"互联网/电子商务"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"外资","1000-5000人","大专",1,"快速消费品(食品、饮料、化妆品)"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",1,"互联网/电子商务"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",2,"家具/家电/玩具/礼品"
5249.5,0,1,0,0,0,0,1,0,0,0,0,0,1,"合资","500-1000人","本科",1,"广告"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","大专",3,"金融/投资/证券"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",1,"服装/纺织/皮革"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"外资","1000-5000人","大专",2,"互联网/电子商务"
5249.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","本科",1,"计算机服务(系统、数据服务、维修)"
5249.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"合资","500-1000人","本科",1,"金融/投资/证券"
